,CustomerID,Recency,Frequency,MonetaryValue,Cluster
790,13388.0,121,36,627.15,0
791,13389.0,11,51,797.96,0
792,13390.0,75,13,544.08,0
793,13391.0,204,1,59.8,0
794,13394.0,2,164,2312.8,0
795,13395.0,185,21,307.72,0
796,13396.0,22,47,1325.29,0
797,13397.0,73,39,1539.18,0
798,13398.0,192,26,457.34,0
799,13402.0,127,39,621.23,0
800,13403.0,18,3,75.0,0
801,13404.0,1,11,252.49,0
802,13405.0,74,27,572.451,0
803,13408.0,2,501,27487.41,0
804,13410.0,9,30,988.91,0
805,13411.0,107,18,213.55,0
806,13414.0,134,24,1390.5,0
807,13416.0,44,19,712.5,0
808,13417.0,5,28,640.83,0
809,13418.0,12,314,5845.44,0
810,13419.0,64,16,221.06,0
811,13420.0,135,10,140.35,0
812,13421.0,40,105,1848.98,0
813,13422.0,51,128,2601.55,0
814,13425.0,108,78,1624.21,0
815,13426.0,1,159,3550.7000000000003,0
816,13427.0,19,29,582.6,0
817,13428.0,10,74,218.47,0
818,13429.0,11,67,1006.8,0
819,13430.0,19,54,648.6899999999999,0
820,13431.0,67,46,1269.1,0
821,13434.0,74,10,534.24,0
822,13435.0,5,103,3794.49,0
823,13436.0,2,12,196.89,0
824,13437.0,14,167,3408.06,0
825,13439.0,255,54,283.71,0
826,13441.0,92,13,296.64,0
827,13447.0,23,62,1104.23,0
828,13448.0,17,199,3465.67,0
829,13449.0,24,19,291.88,0
830,13450.0,27,71,2043.72,0
831,13451.0,26,444,2916.45,0
832,13452.0,259,2,590.0,0
833,13453.0,166,17,356.98,0
834,13455.0,25,53,1007.35,0
835,13456.0,18,65,1737.8200000000002,0
836,13458.0,7,394,9537.92,0
837,13460.0,29,17,183.44,0
838,13461.0,39,27,1445.0,0
839,13462.0,183,10,143.25,0
840,13464.0,58,41,674.68,0
841,13466.0,100,18,297.95,0
842,13467.0,11,99,1083.71,0
843,13468.0,2,306,5656.75,0
844,13470.0,99,10,165.0,0
845,13471.0,1,260,2531.58,0
846,13473.0,61,22,417.54,0
847,13474.0,236,64,229.59,0
848,13475.0,191,86,1431.78,0
849,13476.0,179,61,1092.77,0
850,13477.0,38,81,1441.53,0
851,13479.0,198,16,291.0,0
852,13481.0,46,112,1776.81,0
853,13482.0,232,11,184.64,0
854,13483.0,66,10,140.34,0
855,13484.0,241,8,313.8,0
856,13485.0,233,23,454.24,0
857,13486.0,78,69,1122.41,0
858,13487.0,58,34,575.4,0
859,13488.0,17,427,8910.61,0
860,13489.0,105,14,449.52,0
861,13491.0,52,86,1215.82,0
862,13492.0,136,50,1269.84,0
863,13493.0,275,8,618.63,0
864,13494.0,312,18,316.26000000000005,0
865,13495.0,8,52,1990.12,0
866,13496.0,11,36,617.93,0
867,13497.0,283,20,321.05,0
868,13499.0,18,45,1146.96,0
869,13500.0,23,67,1136.77,0
870,13501.0,243,53,1310.47,0
871,13502.0,17,18,292.0,0
872,13503.0,71,17,216.85,0
873,13504.0,64,22,295.93,0
874,13505.0,68,227,4282.88,0
875,13506.0,312,29,452.82,0
876,13507.0,3,162,2479.16,0
877,13508.0,244,12,110.97,0
878,13509.0,9,44,979.72,0
879,13510.0,1,117,1785.16,0
880,13512.0,261,15,251.21,0
881,13513.0,127,10,205.1,0
882,13514.0,74,4,152.20000000000002,0
883,13515.0,73,59,891.12,0
884,13516.0,21,44,1389.41,0
885,13517.0,60,143,2109.07,0
886,13518.0,86,38,659.4399999999999,0
887,13519.0,50,9,110.8,0
888,13520.0,59,95,3487.75,0
889,13521.0,1,436,1093.65,0
890,13522.0,30,5,125.8,0
891,13523.0,33,177,3755.38,0
892,13524.0,41,27,680.1800000000001,0
893,13525.0,15,6,628.78,0
894,13527.0,34,224,2263.76,0
895,13529.0,79,15,307.76,0
896,13531.0,205,22,483.8,0
897,13532.0,34,66,210.31,0
898,13533.0,183,76,270.79,0
899,13534.0,2,342,5613.08,0
900,13536.0,1,179,3448.29,0
901,13538.0,43,25,1280.85,0
902,13539.0,86,38,605.84,0
903,13544.0,40,87,291.41,0
904,13546.0,12,98,626.99,0
905,13548.0,96,124,682.41,0
906,13549.0,26,52,916.12,0
907,13551.0,319,4,91.8,0
908,13552.0,66,121,3539.53,0
909,13555.0,74,136,4149.28,0
910,13557.0,28,34,584.06,0
911,13558.0,6,175,605.06,0
912,13560.0,7,33,174.37,0
913,13561.0,216,14,141.86,0
914,13562.0,82,82,1799.33,0
915,13563.0,84,49,777.53,0
916,13564.0,144,85,647.74,0
917,13565.0,19,38,240.22,0
918,13566.0,41,176,874.71,0
919,13568.0,173,44,192.85,0
920,13569.0,17,85,373.75,0
921,13570.0,243,27,239.49,0
922,13571.0,13,341,2092.32,0
923,13572.0,206,33,1384.25,0
924,13573.0,50,26,294.4,0
925,13575.0,23,46,732.0699999999999,0
926,13576.0,10,130,6703.3,0
927,13577.0,25,85,1658.3,0
928,13579.0,15,23,467.04,0
929,13581.0,309,10,118.0,0
930,13583.0,156,53,781.03,0
931,13584.0,307,24,142.4,0
932,13587.0,32,11,347.0,0
933,13588.0,16,180,2445.12,0
934,13589.0,15,21,379.65,0
935,13590.0,11,89,1976.12,0
936,13591.0,65,58,1117.13,0
937,13592.0,36,16,247.96,0
938,13593.0,108,129,1990.28,0
939,13594.0,53,26,396.97,0
940,13596.0,6,166,697.04,0
941,13598.0,47,41,167.42000000000002,0
942,13599.0,1,264,5030.6,0
943,13600.0,312,19,219.52,0
944,13601.0,45,99,693.32,0
945,13602.0,65,23,428.89,0
946,13603.0,26,27,164.34,0
947,13606.0,29,43,280.54,0
948,13607.0,40,98,678.01,0
949,13610.0,12,228,1115.43,0
950,13611.0,89,76,1158.2,0
951,13614.0,24,201,1610.46,0
952,13615.0,313,24,399.99,0
953,13617.0,40,44,544.18,0
954,13618.0,174,13,177.34,0
955,13621.0,117,19,213.85,0
956,13623.0,31,86,672.44,0
957,13626.0,253,19,257.23,0
958,13627.0,59,94,1624.02,0
959,13629.0,23,59,7792.36,0
960,13630.0,5,80,1995.68,0
961,13631.0,100,12,3021.77,0
962,13632.0,25,147,2117.02,0
963,13634.0,33,188,1575.16,0
964,13635.0,68,62,1071.03,0
965,13636.0,37,64,941.62,0
966,13637.0,52,101,810.5,0
967,13638.0,16,8,122.64,0
968,13639.0,74,40,1033.34,0
969,13642.0,216,66,354.8,0
970,13643.0,31,28,519.44,0
971,13644.0,9,148,2597.52,0
972,13645.0,120,5,252.1,0
973,13647.0,10,80,1670.22,0
974,13649.0,257,23,346.6,0
975,13650.0,17,98,1809.34,0
976,13651.0,35,6,94.2,0
977,13652.0,46,63,1095.08,0
978,13654.0,43,166,2707.33,0
979,13655.0,114,56,932.97,0
980,13656.0,165,49,379.65,0
981,13657.0,11,16,382.14,0
982,13658.0,10,112,2421.47,0
983,13659.0,197,108,1550.85,0
984,13662.0,86,58,879.08,0
985,13663.0,179,13,189.47,0
986,13666.0,60,12,84.65,0
987,13667.0,149,87,305.02,0
988,13668.0,3,501,6216.07,0
989,13669.0,51,9,218.55,0
990,13670.0,75,25,349.7,0
991,13672.0,301,16,-71.46,0
992,13673.0,19,65,396.92,0
993,13675.0,151,25,486.8200000000001,0
994,13678.0,152,16,232.6,0
995,13680.0,1,216,2202.31,0
996,13681.0,18,57,827.83,0
997,13682.0,187,3,59.5,0
998,13684.0,286,31,64.23,0
999,13685.0,3,39,3119.44,0
1000,13686.0,183,8,72.0,0
1001,13689.0,63,6,910.0,0
1002,13690.0,59,9,172.25,0
1003,13692.0,25,55,1466.87,0
1004,13693.0,325,4,-32.0,0
1005,13694.0,4,585,62653.1,0
1006,13695.0,31,90,2504.13,0
1007,13697.0,39,12,151.29999999999998,0
1008,13699.0,155,14,308.58000000000004,0
1009,13700.0,26,197,2265.12,0
1010,13703.0,318,1,99.5,0
1011,13704.0,5,135,2295.31,0
1012,13705.0,8,28,711.86,0
1013,13706.0,303,20,330.79,0
1014,13707.0,267,48,806.41,0
1015,13708.0,271,51,296.88,0
1016,13709.0,4,346,6249.110000000001,0
1017,13710.0,32,8,180.48,0
1018,13711.0,219,13,252.06,0
1019,13712.0,247,10,228.84,0
1020,13715.0,281,108,1053.94,0
1021,13716.0,269,21,138.28,0
1022,13717.0,32,103,1432.26,0
1023,13718.0,246,12,306.55,0
1024,13719.0,15,60,1041.68,0
1025,13720.0,117,43,799.9,0
1026,13721.0,36,28,524.14,0
1027,13722.0,120,86,2369.16,0
1028,13723.0,217,6,199.85,0
1029,13725.0,50,118,1809.81,0
1030,13726.0,39,42,1079.66,0
1031,13727.0,29,20,333.48,0
1032,13728.0,37,63,1016.14,0
1033,13730.0,136,43,752.6,0
1034,13731.0,219,38,610.59,0
1035,13732.0,28,33,491.86,0
1036,13735.0,25,208,2766.18,0
1037,13736.0,5,194,724.0,0
1038,13737.0,200,30,339.6,0
1039,13739.0,18,3,216.9,0
1040,13740.0,241,23,350.75,0
1041,13741.0,72,35,666.33,0
1042,13742.0,17,323,3102.42,0
1043,13743.0,3,42,1340.15,0
1044,13744.0,95,72,1156.36,0
1045,13745.0,151,26,291.54,0
1046,13747.0,374,1,79.6,0
1047,13748.0,96,28,948.25,0
1048,13750.0,54,24,1647.26,0
1049,13751.0,288,9,296.25,0
1050,13752.0,124,76,1186.28,0
1051,13753.0,288,35,741.26,0
1052,13754.0,152,12,282.6,0
1053,13755.0,4,343,2154.68,0
1054,13756.0,2,143,5145.12,0
1055,13758.0,12,117,3190.55,0
1056,13759.0,33,25,659.4100000000001,0
1057,13760.0,54,57,286.79,0
1058,13761.0,50,70,1070.65,0
1059,13762.0,204,14,3.552713678800501e-15,0
1060,13763.0,63,17,1689.46,0
1061,13764.0,71,208,1521.76,0
1062,13767.0,2,399,16945.71,0
1063,13769.0,2,143,2771.87,0
1064,13771.0,64,120,2631.7,0
1065,13772.0,34,177,1132.13,0
1066,13774.0,82,22,345.0,0
1067,13777.0,1,219,25748.35,0
1068,13778.0,103,9,178.7,0
1069,13780.0,7,57,360.01,0
1070,13781.0,251,17,127.84,0
1071,13782.0,13,115,912.0,0
1072,13784.0,10,31,2462.79,0
1073,13786.0,367,7,230.4,0
1074,13787.0,76,31,309.04,0
1075,13790.0,4,45,348.8,0
1076,13791.0,43,17,1047.68,0
1077,13792.0,66,13,195.55,0
1078,13798.0,1,439,36351.42,0
1079,13799.0,117,39,688.86,0
1080,13800.0,310,33,558.32,0
1081,13801.0,67,23,324.8,0
1082,13802.0,138,66,3906.27,0
1083,13803.0,255,17,277.07,0
1084,13804.0,31,137,2635.79,0
1085,13805.0,52,13,924.6,0
1086,13806.0,64,10,256.38,0
1087,13807.0,367,7,112.6,0
1088,13808.0,6,76,1747.66,0
1089,13809.0,305,12,155.05,0
1090,13810.0,29,36,899.51,0
1091,13811.0,184,14,591.75,0
1092,13812.0,42,36,539.0,0
1093,13813.0,40,71,1353.41,0
1094,13814.0,56,58,1562.12,0
1095,13815.0,22,177,4014.91,0
1096,13816.0,24,33,555.04,0
1097,13817.0,29,24,382.98,0
1098,13819.0,302,36,1140.35,0
1099,13821.0,145,59,385.64,0
1100,13822.0,6,96,632.0,0
1101,13823.0,19,40,957.66,0
1102,13824.0,33,46,1698.94,0
1103,13826.0,158,12,174.65,0
1104,13827.0,58,93,412.05,0
1105,13828.0,22,15,209.49,0
1106,13829.0,359,1,-102.0,0
1107,13831.0,16,74,2202.99,0
1108,13832.0,18,4,40.95,0
1109,13833.0,159,29,384.8,0
1110,13835.0,25,55,834.57,0
1111,13837.0,212,19,271.24,0
1112,13838.0,6,174,691.73,0
1113,13841.0,253,1,85.0,0
1114,13842.0,59,206,3385.62,0
1115,13844.0,11,20,361.62,0
1116,13845.0,65,9,312.98,0
1117,13846.0,25,58,847.61,0
1118,13848.0,92,5,1255.0,0
1119,13849.0,52,101,1537.95,0
1120,13850.0,88,94,1586.81,0
1121,13851.0,96,81,2651.46,0
1122,13853.0,9,24,1056.94,0
1123,13854.0,9,114,8025.019999999999,0
1124,13856.0,169,17,363.4,0
1125,13858.0,57,11,216.17,0
1126,13859.0,326,28,201.16,0
1127,13860.0,1,77,1240.0,0
1128,13862.0,18,142,2187.31,0
1129,13863.0,245,22,299.56,0
1130,13865.0,58,30,501.56,0
1131,13866.0,74,7,145.67000000000002,0
1132,13867.0,31,61,1015.29,0
1133,13868.0,7,33,3192.54,0
1134,13869.0,123,307,3104.95,0
1135,13870.0,2,118,2751.25,0
1136,13871.0,23,338,6389.8,0
1137,13873.0,120,24,381.7,0
1138,13874.0,358,18,540.45,0
1139,13875.0,54,104,1786.79,0
1140,13876.0,64,7,122.7,0
1141,13877.0,86,3,117.24,0
1142,13878.0,55,36,1281.53,0
1143,13880.0,21,165,3219.77,0
1144,13881.0,4,180,16989.52,0
1145,13882.0,3,66,1131.28,0
1146,13883.0,1,155,2538.75,0
1147,13884.0,7,60,781.3000000000001,0
1148,13885.0,189,28,506.8,0
1149,13886.0,71,16,243.56,0
1150,13887.0,204,19,349.55,0
1151,13888.0,120,40,605.63,0
1152,13889.0,93,15,416.9,0
1153,13890.0,1,114,1860.86,0
1154,13892.0,27,27,632.97,0
1155,13893.0,298,21,821.1,0
1156,13894.0,22,30,535.97,0
1157,13895.0,21,119,2588.12,0
1158,13897.0,50,17,311.16,0
1159,13898.0,326,12,155.93,0
1160,13899.0,16,19,388.52,0
1161,13900.0,183,43,740.95,0
1162,13901.0,72,149,2867.2,0
1163,13904.0,37,26,332.64,0
1164,13908.0,80,126,2347.05,0
1165,13911.0,57,148,2580.91,0
1166,13914.0,4,34,613.95,0
1167,13917.0,50,18,272.04,0
1168,13918.0,50,30,1212.84,0
1169,13919.0,53,33,350.16,0
1170,13922.0,352,7,172.25,0
1171,13923.0,54,20,351.13,0
1172,13924.0,2,137,1682.08,0
1173,13925.0,36,45,616.65,0
1174,13926.0,23,11,223.85,0
1175,13927.0,75,21,348.99,0
1176,13928.0,11,27,464.57,0
1177,13929.0,169,10,802.85,0
1178,13930.0,58,17,337.34,0
1179,13931.0,86,59,1230.93,0
1180,13932.0,295,16,307.4,0
1181,13933.0,109,23,608.7900000000001,0
1182,13934.0,264,31,922.1,0
1183,13936.0,171,27,361.28,0
1184,13937.0,169,9,158.85,0
1185,13938.0,35,7,71.66,0
1186,13939.0,23,46,556.75,0
1187,13940.0,17,49,839.14,0
1188,13941.0,22,47,4912.41,0
1189,13946.0,79,11,561.5699999999999,0
1190,13947.0,65,5,90.6,0
1191,13948.0,361,3,102.0,0
1192,13949.0,3,160,2427.32,0
1193,13950.0,11,36,728.56,0
1194,13951.0,176,39,674.45,0
1195,13952.0,211,138,3246.091,0
1196,13953.0,7,20,3515.68,0
1197,13954.0,2,30,378.59,0
1198,13955.0,154,33,322.96,0
1199,13956.0,5,152,1026.42,0
1200,13958.0,372,5,-102.45,0
1201,13959.0,79,92,598.2,0
1202,13960.0,21,12,230.22,0
1203,13962.0,22,11,169.55,0
1204,13963.0,308,35,664.54,0
1205,13967.0,146,2,80.7,0
1206,13969.0,7,633,8986.69,0
1207,13971.0,9,158,2702.2200000000003,0
1208,13972.0,71,15,190.25,0
1209,13973.0,287,11,264.7,0
1210,13974.0,49,28,413.59,0
1211,13975.0,31,340,2503.23,0
1212,13976.0,207,10,357.98,0
1213,13978.0,15,15,196.79,0
1214,13979.0,73,54,869.87,0
1215,13980.0,60,11,200.14,0
1216,13982.0,39,115,1861.11,0
1217,13983.0,30,112,2590.46,0
1218,13984.0,27,17,488.03,0
1219,13985.0,4,353,7024.53,0
1220,13986.0,17,13,320.46,0
1221,13988.0,20,239,4098.8,0
1222,13989.0,66,41,1266.08,0
1223,13990.0,213,16,311.3,0
1224,13991.0,12,86,850.63,0
1225,13992.0,30,5,76.8,0
1226,13993.0,32,125,3409.66,0
1227,13994.0,4,155,2313.14,0
1228,13995.0,15,87,1383.49,0
1229,13999.0,10,212,3865.26,0
1230,14000.0,206,16,633.71,0
1231,14001.0,46,40,2030.33,0
1232,14002.0,134,47,529.73,0
1233,14004.0,43,171,4582.64,0
1234,14005.0,10,84,2874.72,0
1235,14006.0,116,30,962.19,0
1236,14009.0,198,44,685.9300000000001,0
1237,14012.0,278,11,328.8,0
1238,14013.0,110,34,473.02,0
1239,14014.0,77,39,505.18,0
1240,14015.0,53,20,917.34,0
1241,14016.0,154,162,4328.46,0
1242,14019.0,47,68,1398.96,0
1243,14020.0,17,39,642.8,0
1244,14021.0,155,22,631.9,0
1245,14022.0,225,28,440.0,0
1246,14023.0,7,31,584.07,0
1247,14024.0,122,16,327.7,0
1248,14027.0,61,6,104.82,0
1249,14029.0,63,15,467.66,0
1250,14030.0,18,243,2360.09,0
1251,14031.0,7,258,14634.64,0
1252,14032.0,2,152,2929.84,0
1253,14034.0,22,92,512.02,0
1254,14035.0,29,66,1428.02,0
1255,14036.0,285,38,626.65,0
1256,14037.0,176,28,147.20000000000002,0
1257,14038.0,78,93,1554.48,0
1258,14039.0,33,6,152.2,0
1259,14040.0,41,241,3542.19,0
1260,14041.0,266,21,141.41,0
1261,14044.0,27,209,652.82,0
1262,14045.0,109,6,1659.75,0
1263,14046.0,284,14,154.99,0
1264,14047.0,9,34,1290.01,0
1265,14048.0,277,88,375.13,0
1266,14049.0,17,505,5639.15,0
1267,14050.0,32,54,746.36,0
1268,14051.0,1,215,15477.34,0
1269,14052.0,20,56,225.36,0
1270,14053.0,124,4,260.25,0
1271,14054.0,65,6,92.46,0
1272,14055.0,106,10,725.6400000000001,0
1273,14056.0,1,1128,8124.4,0
1274,14057.0,24,291,6147.4,0
1275,14059.0,267,8,183.6,0
1276,14060.0,5,203,6135.38,0
1277,14062.0,10,111,10464.85,0
1278,14064.0,29,82,1188.32,0
1279,14066.0,267,7,152.55,0
1280,14067.0,64,52,374.7,0
1281,14068.0,320,24,265.85,0
1282,14071.0,4,333,1307.41,0
1283,14073.0,21,14,139.54,0
1284,14075.0,5,43,942.26,0
1285,14076.0,129,46,122.47,0
1286,14077.0,41,42,499.42,0
1287,14078.0,102,65,1049.37,0
1288,14079.0,125,12,375.1,0
1289,14080.0,33,4,45.6,0
1290,14081.0,267,156,904.67,0
1291,14082.0,365,29,182.25,0
1292,14083.0,4,181,1018.43,0
1293,14085.0,2,451,4435.79,0
1294,14087.0,3,70,181.67,0
1295,14088.0,10,590,50415.49,0
1296,14089.0,57,14,161.0,0
1297,14090.0,325,1,76.32000000000001,0
1298,14092.0,8,217,4063.1,0
1299,14093.0,12,105,442.85,0
1300,14096.0,4,5128,57120.91,0
1301,14098.0,37,21,147.35,0
1302,14099.0,16,252,3092.9700000000003,0
1303,14100.0,138,26,194.9,0
1304,14101.0,74,35,5976.79,0
1305,14102.0,5,84,1314.73,0
1306,14104.0,155,21,216.21,0
1307,14105.0,85,76,1260.33,0
1308,14107.0,52,124,2688.48,0
1309,14108.0,31,35,594.16,0
1310,14109.0,23,14,80.2,0
1311,14110.0,4,157,5669.65,0
1312,14111.0,14,11,688.6,0
1313,14112.0,23,173,2774.17,0
1314,14113.0,4,40,1377.92,0
1315,14114.0,274,15,386.53,0
1316,14116.0,20,72,1382.74,0
1317,14117.0,144,3,90.0,0
1318,14119.0,354,1,-19.9,0
1319,14121.0,4,161,2740.3,0
1320,14124.0,84,5,419.58,0
1321,14125.0,11,167,2740.43,0
1322,14126.0,8,16,643.6300000000001,0
1323,14127.0,123,44,709.71,0
1324,14128.0,61,46,637.5,0
1325,14129.0,2,52,1123.86,0
1326,14130.0,319,67,483.86,0
1327,14132.0,2,201,3580.13,0
1328,14133.0,130,30,590.3399999999999,0
1329,14135.0,2,134,4690.31,0
1330,14138.0,2,47,982.38,0
1331,14139.0,46,26,415.82,0
1332,14140.0,4,67,920.05,0
1333,14141.0,3,46,879.0300000000001,0
1334,14142.0,373,22,311.81,0
1335,14143.0,134,7,115.8,0
1336,14145.0,47,12,3148.2,0
1337,14146.0,9,245,2949.57,0
1338,14147.0,49,6,468.4,0
1339,14148.0,234,3,157.2,0
1340,14149.0,213,40,259.43,0
1341,14150.0,36,26,658.64,0
1342,14152.0,75,50,611.09,0
1343,14154.0,239,52,1345.62,0
1344,14155.0,266,6,118.75,0
1345,14156.0,10,1420,113384.14,1
1346,14157.0,20,49,400.43,0
1347,14158.0,40,41,507.66,0
1348,14159.0,20,1212,4678.3,0
1349,14161.0,216,108,1110.52,0
1350,14162.0,174,25,289.36,0
1351,14163.0,87,52,2445.91,0
1352,14164.0,71,29,1631.77,0
1353,14165.0,276,25,122.54,0
1354,14167.0,39,52,574.84,0
1355,14171.0,98,58,363.79,0
1356,14173.0,11,29,450.84,0
1357,14174.0,33,26,134.46,0
1358,14175.0,51,164,3108.06,0
1359,14176.0,297,32,574.0,0
1360,14177.0,85,43,554.46,0
1361,14178.0,9,327,1620.93,0
1362,14179.0,41,165,719.78,0
1363,14180.0,11,248,4640.77,0
1364,14184.0,67,24,452.89,0
1365,14185.0,331,3,197.65,0
1366,14188.0,9,71,2018.91,0
1367,14189.0,2,277,4604.31,0
1368,14191.0,2,263,4660.01,0
1369,14193.0,68,42,853.39,0
1370,14194.0,5,604,11216.75,0
1371,14195.0,202,8,962.7,0
1372,14196.0,107,6,335.52,0
1373,14198.0,4,44,663.5,0
1374,14199.0,218,2,185.4,0
1375,14201.0,60,39,688.04,0
1376,14204.0,2,44,161.03,0
1377,14205.0,11,39,218.78,0
1378,14206.0,239,21,308.26,0
1379,14208.0,95,10,151.74,0
1380,14209.0,11,88,2067.13,0
1381,14210.0,91,103,1900.89,0
1382,14211.0,53,118,2208.3,0
1383,14212.0,90,9,1070.48,0
1384,14213.0,372,5,-1192.2,0
1385,14214.0,31,70,1000.23,0
1386,14215.0,12,109,1777.92,0
1387,14216.0,3,59,1839.3,0
1388,14217.0,2,107,1925.36,0
1389,14218.0,43,12,169.48000000000002,0
1390,14219.0,4,7,89.94,0
1391,14220.0,247,21,632.4,0
1392,14221.0,42,194,3427.85,0
1393,14222.0,177,41,683.17,0
1394,14223.0,92,61,975.23,0
1395,14224.0,110,118,1050.12,0
1396,14226.0,29,73,2201.64,0
1397,14227.0,26,183,3315.71,0
1398,14229.0,52,43,1450.6,0
1399,14231.0,179,54,822.0600000000001,0
1400,14232.0,32,118,2043.93,0
1401,14233.0,44,36,1447.51,0
1402,14234.0,22,159,775.46,0
1403,14235.0,10,80,3093.86,0
1404,14236.0,81,15,490.86,0
1405,14237.0,373,9,161.0,0
1406,14238.0,326,8,146.85,0
1407,14239.0,43,116,2323.5,0
1408,14240.0,30,42,890.34,0
1409,14241.0,184,10,213.7,0
1410,14242.0,235,16,280.55,0
1411,14243.0,9,148,2535.88,0
1412,14245.0,176,112,1677.48,0
1413,14246.0,111,75,1474.06,0
1414,14247.0,278,20,136.76999999999998,0
1415,14248.0,318,8,302.58,0
1416,14250.0,7,111,1904.05,0
1417,14251.0,2,78,2879.7000000000003,0
1418,14256.0,254,54,935.06,0
1419,14257.0,51,107,3087.27,0
1420,14258.0,9,112,12650.08,0
1421,14259.0,142,5,120.0,0
1422,14261.0,51,52,1163.45,0
1423,14262.0,8,143,2618.23,0
1424,14264.0,155,19,319.47,0
1425,14265.0,109,31,530.18,0
1426,14267.0,151,66,1279.09,0
1427,14270.0,332,29,492.65,0
1428,14271.0,226,10,112.32,0
1429,14272.0,74,33,437.96,0
1430,14273.0,51,29,559.97,0
1431,14276.0,88,75,1019.39,0
1432,14277.0,15,228,3957.0,0
1433,14280.0,197,8,134.04,0
1434,14282.0,3,156,3729.34,0
1435,14284.0,31,34,578.45,0
1436,14285.0,21,27,1910.01,0
1437,14286.0,24,285,4595.81,0
1438,14287.0,8,11,151.23000000000002,0
1439,14288.0,212,17,413.85,0
1440,14289.0,9,47,911.26,0
1441,14290.0,11,103,2307.4500000000003,0
1442,14291.0,2,238,3873.3,0
1443,14292.0,8,108,4819.33,0
1444,14293.0,3,61,1046.56,0
1445,14295.0,40,7,154.70000000000002,0
1446,14297.0,18,64,1284.06,0
1447,14298.0,3,1640,50862.44,0
1448,14299.0,8,162,2855.35,0
1449,14300.0,19,3,43.2,0
1450,14301.0,108,16,632.04,0
1451,14304.0,223,27,197.1,0
1452,14305.0,71,110,1803.76,0
1453,14306.0,51,35,2083.42,0
1454,14307.0,89,180,2995.72,0
1455,14309.0,8,123,2319.68,0
1456,14311.0,225,27,229.71,0
1457,14312.0,47,87,1611.59,0
1458,14314.0,107,8,120.0,0
1459,14315.0,21,104,2456.98,0
1460,14317.0,65,24,508.58,0
1461,14320.0,207,42,343.11,0
1462,14321.0,11,123,1530.75,0
1463,14323.0,115,41,574.26,0
1464,14326.0,235,9,166.85,0
1465,14327.0,163,12,311.65,0
1466,14329.0,9,269,4928.74,0
1467,14331.0,124,28,462.66,0
1468,14332.0,23,26,866.31,0
1469,14333.0,64,19,351.45,0
1470,14334.0,17,163,2539.46,0
1471,14335.0,16,63,468.26,0
1472,14336.0,17,90,1614.91,0
1473,14338.0,158,34,554.22,0
1474,14339.0,235,18,289.91,0
1475,14340.0,219,6,134.7,0
1476,14341.0,45,130,2166.38,0
1477,14342.0,21,24,607.71,0
1478,14344.0,127,71,889.9300000000001,0
1479,14345.0,39,6,108.98,0
1480,14346.0,121,60,1021.58,0
1481,14348.0,260,18,409.57,0
1482,14349.0,10,31,133.5,0
1483,14350.0,271,21,258.7,0
1484,14351.0,165,1,51.0,0
1485,14352.0,157,47,1078.96,0
1486,14353.0,215,6,90.6,0
1487,14354.0,6,9,163.62,0
1488,14355.0,366,11,174.4,0
1489,14356.0,60,38,666.9399999999999,0
1490,14357.0,43,41,225.77,0
1491,14359.0,19,58,882.58,0
1492,14360.0,32,118,2128.23,0
1493,14362.0,22,41,161.2,0
1494,14364.0,109,69,3717.35,0
1495,14367.0,8,533,9167.82,0
1496,14368.0,320,8,155.0,0
1497,14371.0,295,4,100.5,0
1498,14373.0,358,4,76.55,0
1499,14375.0,185,75,257.68,0
1500,14377.0,191,11,617.05,0
1501,14379.0,44,46,348.1,0
1502,14381.0,52,56,202.68,0
1503,14382.0,26,131,626.0699999999999,0
1504,14383.0,38,59,1247.69,0
1505,14385.0,9,14,202.11,0
1506,14386.0,297,7,142.4,0
1507,14387.0,33,140,1770.56,0
1508,14388.0,9,191,3172.04,0
1509,14389.0,9,62,999.72,0
1510,14390.0,10,291,4592.47,0
1511,14393.0,218,5,67.95,0
1512,14395.0,2,353,3471.91,0
1513,14396.0,65,73,487.99,0
1514,14397.0,1,95,2556.68,0
1515,14400.0,141,26,559.7,0
1516,14401.0,4,183,4039.98,0
1517,14403.0,130,26,1426.31,0
1518,14404.0,34,104,1434.72,0
1519,14406.0,119,8,156.75,0
1520,14407.0,107,76,2111.08,0
1521,14408.0,11,107,2606.53,0
1522,14409.0,71,55,1908.25,0
1523,14410.0,16,287,576.3,0
1524,14411.0,311,14,1063.0,0
1525,14412.0,35,45,761.3299999999999,0
1526,14413.0,362,23,122.7,0
1527,14414.0,92,98,1485.13,0
1528,14415.0,1,612,5811.56,0
1529,14416.0,22,14,490.22,0
1530,14418.0,4,124,1937.25,0
1531,14419.0,11,206,1058.06,0
1532,14420.0,85,30,385.87,0
1533,14421.0,57,27,813.11,0
1534,14422.0,1,222,4263.64,0
1535,14423.0,218,3,265.2,0
1536,14424.0,18,1,322.08,0
1537,14426.0,19,264,3918.9,0
1538,14427.0,50,17,363.34,0
1539,14428.0,7,148,1230.14,0
1540,14431.0,299,22,397.76,0
1541,14432.0,10,382,2255.51,0
1542,14434.0,22,12,1372.8,0
1543,14436.0,99,9,89.06,0
1544,14437.0,143,6,-43.400000000000006,0
1545,14438.0,306,9,131.9,0
1546,14439.0,320,32,2661.24,0
1547,14440.0,8,55,2357.6800000000003,0
1548,14441.0,1,59,1545.14,0
1549,14442.0,2,68,1544.62,0
